lsoa_code,IMDScore
E01015162,33.272
E01015163,23.339
E01015164,21.662
E01015165,11.851
E01015166,32.887
E01015167,28.569
E01015168,33.685
E01015169,25.595
E01015170,38.456
E01015171,35.895
E01015172,29.613
E01015173,24.67
E01015174,17.134
E01015175,25.002
E01015176,37.826
E01015177,23.036
E01015178,24.693
E01015179,21.952
E01015180,49.056
E01015181,38.863
E01015182,39.234
E01015183,24.558
E01015184,14.674
E01015185,24.343
E01015186,38.698
E01015187,13.355
E01015188,18.323
E01015189,27.967
E01015190,33.066
E01015191,16.384
E01015192,33.238
E01015193,28.451
E01015194,33.612
E01015195,28.288
E01015196,58.406
E01015197,7.76
E01015198,11.96
E01015199,8.382
E01015200,16.018
E01015201,15.255
E01015202,17.005
E01015203,12.48
E01015204,29.233
E01015205,19.549
E01015206,30.685
E01015207,18.995
E01015208,5.413
E01015209,26.714
E01015210,35.002
E01015211,12.08
E01015212,30.935
E01015213,21.919
E01015214,48.193
E01015215,21.149
E01015216,35.631
E01015217,62.141
E01015218,32.829
E01015219,29.456
E01015220,16.516
E01015221,23.344
E01015222,12.837
E01015223,11.368
E01015224,15.497
E01015225,17.28
E01015226,13.117
E01015227,9.247
E01015228,32.771
E01015229,28.231
E01015230,11.199
E01015231,71.902
E01015232,49.815
E01015233,47.703
E01015234,33.742
E01015235,27.8
E01015236,23.469
E01015237,19.462
E01015238,26.066
E01015239,37.511
E01015240,33.026
E01015241,25.893
E01015242,33.522
E01015243,17.096
E01015244,16.794
E01015245,29.493
E01015246,14.751
E01015247,23.557
E01015248,34.764
E01015249,29.802
E01015250,14.328
E01015251,10.024
E01015252,19.448
E01015253,13.447
E01015254,14.228
E01015255,62.422
E01015256,64.01
E01015257,58.877
E01015258,22.884
E01015259,33.934
E01015260,55.942
E01015261,45.487
E01015262,35.68
E01015263,52.249
E01015264,13.53
E01015265,25.184
E01015266,55.168
E01015267,53.154
E01015268,26.53
E01015269,22.903
E01015270,31.839
E01015271,9.218
E01015272,11.044
E01015273,34.298
E01015274,19.412
E01015275,21.891
E01015276,25.283
E01015277,33.887
E01015279,45.125
E01015280,39.016
E01015281,54.454
E01015282,64.869
E01015283,24.709
E01015285,22.347
E01015286,16.61
E01015287,24.404
E01015288,44.005
E01015289,28.85
E01015290,36.434
E01015291,17.624
E01015292,29.918
E01015293,33.257
E01015294,29.626
E01015295,3.529
E01015296,18.704
E01015297,9.514
E01015298,9.849
E01015299,8.173
E01015300,7.938
E01015301,19.665
E01015302,23.359
E01015303,25.591
E01015304,42.897
E01015305,33.386
E01015306,32.922
E01015307,49.041
E01015308,29.408
E01015309,48.153
E01015310,32.976
E01015311,11.418
E01015312,49.042
E01015313,39.49
E01015314,10.225
E01015315,3.49
E01015316,7.682
E01015317,18.726
E01015318,15.339
E01015319,10.464
E01015320,9.549
E01015321,25.576
E01015322,8.275
E01015323,7.303
E01015324,13.949
E01015325,7.169
E01015326,23.135
E01015327,21.72
E01015328,25.836
E01015329,20.44
E01015330,14.191
E01015331,17.713
E01015332,10.618
E01015333,10.963
E01015334,20.001
E01015335,10.099
E01015336,16.613
E01015337,14.435
E01015338,45.357
E01015339,22.517
E01015340,13.253
E01015341,39.878
E01015342,4.819
E01015343,23.031
E01015344,10.718
E01015345,22.893
E01015346,21.707
E01015348,11.673
E01015349,16.277
E01015350,7.898
E01015351,8.908
E01015352,13.023
E01015353,16.446
E01015354,13.437
E01015355,15.858
E01015356,10.147
E01015357,29.913
E01015358,19.292
E01015359,29.135
E01015360,7.106
E01015361,16.866
E01015362,33.702
E01015363,16.353
E01015364,8.276
E01015365,20.588
E01015366,17.225
E01015367,33.816
E01015368,12.085
E01015369,14.304
E01015370,11.368
E01015371,25.657
E01015372,20.981
E01015373,15.518
E01015374,23.319
E01015375,21.536
E01015376,13.411
E01015377,18.159
E01015378,9.487
E01015379,38.269
E01015380,17.791
E01015381,31.545
E01015382,22.903
E01015383,15.291
E01015384,46.782
E01015385,27.949
E01015386,26.79
E01015387,13.507
E01015388,7.397
E01015389,10.469
E01015390,23.075
E01015391,12.783
E01015392,14.459
E01015393,18.716
E01015394,10.046
E01015395,8.009
E01015396,3.73
E01015397,3.851
E01015398,3.171
E01015399,2.368
E01015400,2.15
E01015401,3.476
E01015402,17.494
E01015403,8.054
E01015404,4.549
E01015405,6.271
E01015406,8.239
E01015407,11.355
E01015408,14.513
E01015409,25.96
E01015410,17.192
E01015411,10.183
E01015412,6.952
E01015413,14.032
E01015414,13.795
E01015415,32.572
E01015416,10.832
E01015417,18.671
E01015418,12.863
E01015419,7.808
E01015420,24.646
E01015421,18.524
E01015422,10.221
E01015423,22.999
E01015424,12.319
E01015425,13.715
E01015426,31.011
E01015427,19.111
E01015428,12.973
E01015429,31.261
E01015430,40.087
E01015431,6.109
E01015432,7.501
E01015433,5.438
E01015434,5.194
E01015435,18.228
E01015436,12.614
E01015437,6.852
E01015438,13.294
E01015439,27.247
E01015440,15.322
E01015441,21.498
E01015442,30.652
E01015443,26.516
E01015444,20.203
E01015445,6.052
E01015446,13.782
E01015447,8.663
E01015448,11.453
E01015449,27.706
E01015450,12.693
E01017911,15.751
E01016267,1.269
E01016675,10.942
E01017912,7.046
E01017503,19.436
E01017088,24.387
E01017913,19.176
E01017914,7.443
E01017915,13.888
E01017916,9.718
E01017917,5.303
E01017918,9.299
E01017919,11.972
E01017920,8.516
E01017921,10.308
E01017922,14.289
E01017923,20.77
E01017924,4.846
E01017925,14.976
E01017926,22.748
E01017927,6.553
E01017928,13.345
E01017929,16.308
E01017930,3.043
E01017931,10.558
E01017932,4.741
E01017933,8.668
E01017934,17.245
E01017935,5.335
E01017936,4.218
E01017937,1.034
E01017938,1.294
E01017939,7.791
E01017940,9.104
E01017941,8.723
E01017942,1.744
E01017943,17.072
E01017944,28.975
E01017945,22.252
E01017946,36.991
E01017947,21.423
E01017948,40.291
E01017949,17.552
E01017950,8.256
E01017951,19.938
E01017952,30.708
E01017953,21.543
E01017954,20.485
E01017955,4.534
E01017956,10.03
E01017957,5.2
E01017958,10.427
E01017959,4.247
E01017960,19.082
E01017961,19.71
E01017962,14.62
E01017963,15.417
E01017964,3.461
E01017965,17.381
E01017966,10.18
E01017967,20.34
E01017968,7.935
E01017969,13.31
E01017971,27.402
E01017972,21.266
E01017973,19.18
E01017974,21.305
E01017975,30.142
E01017976,13.039
E01017977,34.619
E01017978,30.788
E01017979,30.353
E01017980,13.493
E01017983,8.786
E01017984,8.435
E01017985,5.308
E01017986,6.369
E01017987,10.725
E01017988,7.158
E01017989,11.953
E01017990,9.498
E01017991,21.326
E01017992,9.792
E01017993,6.943
E01017994,14.353
E01017995,2.371
E01017996,3.547
E01017997,17.4
E01017998,6.658
E01017999,20.231
E01018000,11.845
E01018001,11.063
E01018002,13.89
E01018003,13.945
E01018005,18.777
E01018006,7.099
E01018007,5.576
E01018008,7.916
E01018009,22.925
E01018010,7.927
E01018011,11.8
E01018012,6.838
E01018013,5.061
E01018014,4.865
E01018015,5.184
E01018016,18.96
E01018017,16.874
E01018019,3.907
E01018020,16.589
E01018021,10.682
E01018022,14.007
E01018023,12.273
E01018024,19.828
E01018025,8.821
E01018026,9.766
E01018027,6.37
E01018029,6.732
E01018030,15.145
E01018032,7.055
E01018033,19.074
E01018034,6.931
E01018035,15.904
E01018036,16.525
E01018037,7.006
E01018038,6.037
E01018039,8.259
E01018040,2.417
E01018041,18.488
E01018042,16.766
E01018043,11.656
E01018044,23.295
E01018045,15.502
E01018046,20.483
E01018047,14.956
E01018049,15.905
E01018050,9.761
E01018051,16.403
E01018052,14.561
E01018053,13.967
E01018054,9.777
E01018055,4.31
E01018056,12.684
E01018057,13.123
E01018058,10.967
E01018059,17.891
E01018060,25.396
E01018061,16.559
E01018062,21.267
E01018063,35.024
E01018064,13.044
E01018065,12.115
E01018066,32.561
E01018067,20.291
E01018068,36.494
E01018069,18.839
E01018070,32.656
E01018071,36.04
E01018072,26.148
E01018073,28.932
E01018074,13.583
E01018075,35.39
E01018076,17.082
E01018077,25.511
E01018078,44.454
E01018079,19.67
E01018080,17.853
E01018081,32.4
E01018082,17.655
E01018083,23.533
E01018084,22.549
E01018085,11.503
E01018086,24.762
E01018087,28.583
E01018088,18.431
E01018090,29.887
E01018091,32.391
E01018092,31.398
E01018093,29.383
E01018094,29.772
E01018095,25.833
E01018096,20.971
E01018097,37.998
E01018098,15.527
E01018099,9.658
E01018100,26.23
E01018101,14.105
E01018102,24.729
E01018103,52.745
E01018104,25.823
E01018105,19.7
E01018106,17.893
E01018107,51.13
E01018108,45.974
E01018109,24.183
E01018110,14.519
E01018111,14.691
E01018113,8.654
E01018115,12.171
E01018116,5.357
E01018117,9.674
E01018118,5.266
E01018119,6.939
E01018120,6.688
E01018121,3.124
E01018122,5.107
E01018123,6.671
E01018124,5.403
E01018125,14.105
E01018126,16.328
E01018127,13.156
E01018128,18.492
E01018129,11.916
E01018130,4.623
E01018131,18.18
E01018132,12.344
E01018133,8.281
E01018134,4.168
E01018135,16.222
E01018136,10.002
E01018137,8.693
E01018138,21.495
E01018139,20.266
E01018140,13.585
E01018141,4.552
E01018142,18.884
E01018143,34.154
E01018144,34.354
E01018145,26.467
E01018146,22.93
E01018147,27.143
E01018148,9.735
E01018149,4.909
E01018150,15.13
E01018151,15.451
E01018152,10.738
E01018153,9.648
E01018154,5.936
E01018155,3.983
E01018156,16.734
E01018157,18.949
E01018158,18.524
E01018159,10.824
E01018160,29.307
E01018161,7.638
E01018162,6.759
E01018163,21.44
E01018164,10.855
E01018165,14.818
E01018166,8.799
E01018167,4.861
E01018168,11.397
E01018169,15.467
E01018170,14.988
E01018171,6.686
E01018172,7.55
E01018173,7.534
E01018174,7.942
E01018175,5.754
E01016268,15.405
E01016269,8.456
E01016270,3.279
E01016271,22.403
E01016272,8.171
E01016676,0.9
E01017504,10.124
E01016273,24.674
E01016274,11.14
E01016275,11.803
E01016276,6.649
E01016277,11.319
E01017089,35.383
E01016278,6.526
E01016279,17.604
E01016280,16.993
E01016281,8.274
E01016282,4.358
E01016283,6.599
E01016284,4.769
E01016285,13.919
E01016286,7.734
E01016287,17.518
E01016288,13.192
E01016289,3.914
E01016290,5.597
E01016291,2.885
E01016292,7.191
E01016293,11.915
E01016294,4.204
E01016295,35.711
E01016296,9.05
E01016297,17.369
E01016298,9.144
E01016299,6.051
E01016300,9.049
E01016301,14.661
E01016302,10.444
E01016303,8.665
E01016304,16.362
E01016305,13.295
E01016306,17.43
E01016307,13.747
E01016308,6.575
E01016309,13.429
E01016310,13.425
E01016311,5.765
E01016312,13.544
E01016313,6.172
E01016314,6.515
E01016315,5.686
E01016316,4.274
E01016317,12.945
E01016318,3.168
E01016319,9.503
E01016320,9.243
E01016321,13.628
E01016322,1.689
E01016323,7.796
E01016324,8.136
E01016325,16.233
E01016326,11.016
E01016327,11.378
E01016328,12.304
E01016329,4.15
E01016330,7.148
E01016331,12.128
E01016332,13.65
E01016333,4.41
E01016334,9.765
E01016335,2.147
E01016336,28.353
E01016337,10.297
E01016338,2.423
E01016339,9.549
E01016340,13.539
E01016341,9.729
E01016342,6.937
E01016343,3.175
E01016344,11.295
E01016345,5.921
E01016346,19.773
E01016347,16.17
E01016348,13.792
E01016349,2.743
E01016350,3.842
E01016353,31.272
E01016355,13.158
E01016356,25.196
E01016357,18.197
E01016358,27.753
E01016359,19.315
E01016360,24.892
E01016361,21.607
E01016362,14.516
E01016363,32.605
E01016364,4.857
E01016365,11.21
E01016366,13.126
E01016367,22.382
E01016368,48.82
E01016369,22.167
E01016370,9.406
E01016371,18.505
E01016372,46.468
E01016373,32.58
E01016374,16.967
E01016375,28.708
E01016376,20.25
E01016377,26.593
E01016378,20.121
E01016379,15.64
E01016380,8.615
E01016381,30.012
E01016382,32.404
E01016383,13.364
E01016384,4.552
E01016385,16.6
E01016386,3.934
E01016387,3.136
E01016388,15.11
E01016389,30.85
E01016390,21.214
E01016391,26.666
E01016392,18.841
E01016393,17.255
E01016394,46.48
E01016395,22.743
E01016396,33.653
E01016397,40.507
E01016398,17.919
E01016399,13.379
E01016400,24.345
E01016401,11.898
E01016402,12.541
E01016403,6.697
E01016404,20.255
E01016405,17.93
E01016406,18.483
E01016407,6.073
E01016408,11.443
E01016409,11.769
E01016410,4.151
E01016411,4.832
E01016412,7.252
E01016413,7.195
E01016414,8.026
E01016415,38.924
E01016416,15.346
E01016417,12.466
E01016418,9.125
E01016419,20.953
E01016420,43.914
E01016421,25.528
E01016422,32.552
E01016423,28.845
E01016424,5.289
E01016425,4.135
E01016426,3.562
E01016427,3.199
E01016428,6.647
E01016429,3.34
E01016430,2.757
E01016431,9.03
E01016432,8.698
E01016433,16.337
E01016434,17.841
E01016435,26.376
E01016436,23.845
E01016437,23.232
E01016438,37.313
E01016439,22.981
E01016440,31.471
E01016441,49.579
E01016442,27.388
E01016443,41.41
E01016444,28.311
E01016445,32.811
E01016446,25.777
E01016447,22.26
E01016448,23.102
E01016449,30.84
E01016450,38.469
E01016451,39.144
E01016452,27.356
E01016453,25.384
E01016454,31.9
E01016455,26.226
E01016456,30.791
E01016457,19.442
E01016458,41.477
E01016459,23.366
E01016460,19.413
E01016461,23.248
E01016462,26.443
E01016463,35.869
E01016464,35.825
E01016465,26.88
E01016467,17.354
E01016468,12.433
E01016469,16.739
E01016470,12.279
E01016471,16.343
E01016472,15.937
E01016473,13.168
E01016474,25.25
E01016475,26.379
E01016476,20.485
E01016477,15.009
E01016478,16.045
E01016479,21.754
E01016480,40.916
E01016481,24.201
E01016482,17.475
E01016483,21.533
E01016484,26.483
E01016485,22.663
E01016486,29.809
E01016487,19.293
E01016488,18.137
E01016490,32.657
E01016491,12.041
E01016492,18.526
E01016493,12.784
E01016494,18.258
E01016495,13.905
E01016496,20.624
E01016497,11.33
E01016498,26.197
E01016499,31.73
E01016500,18.208
E01016501,29.74
E01016502,17.076
E01016503,24.138
E01016504,16.782
E01016505,27.281
E01016506,14.956
E01016507,16.192
E01016508,10.687
E01016509,14.188
E01016510,11.073
E01016511,29.171
E01016512,25.115
E01016513,11.097
E01016514,23.218
E01016515,10.438
E01016516,24.162
E01016517,26.119
E01016518,22.387
E01016519,22.252
E01016520,34.616
E01016521,23.15
E01016522,4.298
E01016523,5.224
E01016524,3.957
E01016525,3.438
E01016526,1.945
E01016527,5.48
E01016528,5.468
E01016529,21.612
E01016530,14.956
E01016531,8.121
E01016532,2.557
E01016533,1.534
E01016534,1.709
E01016535,3.809
E01016536,14.247
E01016537,10.806
E01016538,4.263
E01016539,5.215
E01016540,6.183
E01016541,5.415
E01016542,6.164
E01016543,7.059
E01016544,7.303
E01016545,10.191
E01016546,2.429
E01016547,8.367
E01016548,3.23
E01016549,8.62
E01016550,5.821
E01016551,3.44
E01016552,4.73
E01016553,5.382
E01016554,18.219
E01016555,26.585
E01016556,16.107
E01016557,8.64
E01016558,10.475
E01016559,2.336
E01016560,20.084
E01016561,2.758
E01016562,2.913
E01016563,3.109
E01016564,16.834
E01016565,4.36
E01016566,18.573
E01016567,9.38
E01016568,10.975
E01016569,12.543
E01016570,4.571
E01016571,3.821
E01016572,6.041
E01016573,20.754
E01016574,13.565
E01016575,5.372
E01016576,9.276
E01016577,21.284
E01016578,12.15
E01016579,12.029
E01016580,19.761
E01016581,11.854
E01016582,9.072
E01016583,3.53
E01016584,10.719
E01016585,5.239
E01016586,5.516
E01016587,3.658
E01016588,13.743
E01016589,2.504
E01016591,2.561
E01016592,6.263
E01016593,22.693
E01016594,17.765
E01016595,7.654
E01016596,4.57
E01016597,4.732
E01016598,2.101
E01016599,20.09
E01016600,6.624
E01016601,5.53
E01016602,1.788
E01016603,1.892
E01016604,3.172
E01016605,5.127
E01016606,1.719
E01016607,2.707
E01016608,4.813
E01016609,9.989
E01016610,8.247
E01016611,6.948
E01016612,3.7
E01016613,13.914
E01016614,9.067
E01016615,18.704
E01016616,9.111
E01016617,3.589
E01016618,4.968
E01016619,4.452
E01016620,6.367
E01016621,5.816
E01016622,2.066
E01016623,3.309
E01016624,2.163
E01016625,2.542
E01016626,8.454
E01016627,1.969
E01016628,1.904
E01016629,1.492
E01016630,2.39
E01016631,6.267
E01016632,4.452
E01016633,2.815
E01016634,6.606
E01016635,2.146
E01016636,2.793
E01016637,3.723
E01016638,3.055
E01016639,5.355
E01016640,1.542
E01016641,7.387
E01016642,22.08
E01016643,2.535
E01016644,2.677
E01016645,5.436
E01016646,5.497
E01016647,8.276
E01016648,5.478
E01016649,4.092
E01016651,4.79
E01016652,3.978
E01016653,4.97
E01016654,1.982
E01016655,1.385
E01016656,9.917
E01016657,3.19
E01016658,2.376
E01016659,4.201
E01016660,4.023
E01016661,3.342
E01016662,23.467
E01016663,4.589
E01016664,0.954
E01016665,2.274
E01016666,2.576
E01016668,5.1
E01016669,4.407
E01016670,2.618
E01016671,4.749
E01016672,3.042
E01016673,24.185
E01016674,7.03
E01017090,22.294
E01017505,22.087
E01016677,7.319
E01017091,30.958
E01017506,24.973
E01017507,14.864
E01017508,14.419
E01017509,41.083
E01017510,13.204
E01017511,17.432
E01017512,25.517
E01017513,14.036
E01017514,30.84
E01017515,29.065
E01017516,12.289
E01017517,12.205
E01017518,28.373
E01017519,38.625
E01017520,20.755
E01017521,21.992
E01017522,25.222
E01017523,38.687
E01017524,17.996
E01017525,23.442
E01017526,10.074
E01017527,16.049
E01017528,4.026
E01017529,9.381
E01017530,5.26
E01017531,35.092
E01017532,3.966
E01017533,6.042
E01017534,4.669
E01017535,21.974
E01017536,26.306
E01017537,35.51
E01017538,26.511
E01017539,31.824
E01017540,14.46
E01017541,7.954
E01017542,19.975
E01017543,25.296
E01017544,4.757
E01017545,12.772
E01017546,9.078
E01017547,14.584
E01017548,9.347
E01017549,6.31
E01017550,15.846
E01017551,6.657
E01017552,27.69
E01017553,5.154
E01017554,16.804
E01017555,23.229
E01017556,6.397
E01017557,19.901
E01017558,7.134
